#{"t_start": 1768909328.8011923, "env_id": "None"}
r,l,t
-600.0,600,16493.347803
-1286.0,287,16496.748132
-600.0,600,16515.606444
-600.0,600,16579.023958
-600.0,600,16579.849136
-600.0,600,16594.222532
-1042.0,43,16763.678283
-1220.0,221,16769.425686
-1116.0,117,16810.885676
-600.0,600,17119.836226
-600.0,600,17136.110958
-600.0,600,17139.531868
-600.0,600,17158.145458
-1051.0,52,17164.142102
-1066.0,67,17196.521616
-600.0,600,17222.909744
-600.0,600,17273.905311
-1136.0,137,17274.73428
-600.0,600,17279.866643
-600.0,600,17321.44339
-600.0,600,17646.066484
-600.0,600,17674.186678
-600.0,600,17706.439897
-600.0,600,17733.304305
-600.0,600,17785.574084
-600.0,600,17786.43903
-600.0,600,17791.668364
-600.0,600,17834.220254
-1241.0,242,17916.351639
-1019.0,20,17933.422631
-1179.0,180,18089.19793
-600.0,600,18164.44285
-600.0,600,18193.053291
-1425.0,426,18202.615496
-600.0,600,18253.150642
-1582.0,583,18290.421908
-1156.0,157,18300.909758
-600.0,600,18306.178995
-600.0,600,18311.33787
-600.0,600,18609.835145
-600.0,600,18713.814771
-600.0,600,18723.361035
-600.0,600,18773.610309
-600.0,600,18810.605308
-600.0,600,18820.906616
-600.0,600,18826.097852
-600.0,600,18831.292054
-1138.0,139,18946.845934
-600.0,600,19130.193573
-600.0,600,19234.588074
-1005.0,6,19239.806062
-600.0,600,19244.168013
-1010.0,11,19253.73622
-600.0,600,19294.588034
-600.0,600,19331.871341
-600.0,600,19342.337641
-600.0,600,19352.823146
-1026.0,27,19376.102726
-1188.0,189,19403.842661
-1059.0,60,19456.057138
-600.0,600,19468.148806
-1301.0,302,19604.635359
-1361.0,362,19646.304295
-600.0,600,19651.493071
-600.0,600,19774.841484
-600.0,600,19815.426198
-600.0,600,19897.092514
-1178.0,179,19930.173149
-600.0,600,19977.129922
-600.0,600,19989.211412
-155.0,156,20065.805707
-600.0,600,20125.968575
-600.0,600,20167.665385
-600.0,600,20172.924643
-600.0,600,20336.742896
-1021.0,22,20355.73973
-600.0,600,20418.079973
-600.0,600,20498.04724
-1005.0,6,20503.28839
-600.0,600,20510.266315
-1445.0,446,20559.773984
-600.0,600,20586.769045
-600.0,600,20646.782192
-600.0,600,20688.459552
-1310.0,311,20857.205706
-600.0,600,20877.162094
-600.0,600,20939.341225
-1595.0,596,21020.696075
-600.0,600,21031.078704
-600.0,600,21080.207303
-600.0,600,21323.358695
-600.0,600,21365.167699
-1179.0,180,21392.954971
-43.0,44,21403.427047
-600.0,600,21532.937601
-600.0,600,21552.887661
-600.0,600,21615.708188
-600.0,600,21697.38784
-600.0,600,21707.905951
-600.0,600,21844.30425
-600.0,600,21913.882213
-600.0,600,21924.343402
-600.0,600,22054.669238
-600.0,600,22074.559203
-600.0,600,22136.997043
-600.0,600,22218.672373
-1104.0,105,22228.262439
-600.0,600,22229.143845
-600.0,600,22365.663119
-600.0,600,22435.399898
-600.0,600,22445.817658
-600.0,600,22576.067389
-600.0,600,22596.102404
-600.0,600,22740.337431
-600.0,600,22749.925051
-600.0,600,22750.799173
-600.0,600,22887.478287
-600.0,600,22957.080343
-600.0,600,22967.56424
-1376.0,377,23078.319391
-600.0,600,23098.312755
-1422.0,423,23108.800463
-600.0,600,23118.361103
-1476.0,477,23166.303193
-1004.0,5,23170.701206
-600.0,600,23410.000611
-600.0,600,23480.03173
-600.0,600,23490.510143
-1048.0,49,23533.324766
-1517.0,518,23560.350277
-600.0,600,23601.460285
-600.0,600,23621.542746
-600.0,600,23641.587477
-1023.0,24,23662.534292
-600.0,600,23693.948372
-1238.0,239,23809.967645
-600.0,600,23933.865929
-600.0,600,24003.565205
-600.0,600,24056.977807
-600.0,600,24084.091092
-600.0,600,24144.934492
-600.0,600,24186.078488
-600.0,600,24217.641215
-600.0,600,24333.970687
-600.0,600,24458.173704
-1378.0,379,24476.548629
-600.0,600,24528.282506
-600.0,600,24581.891994
-600.0,600,24608.895913
-1052.0,53,24655.27449
-600.0,600,24711.053589
-600.0,600,24742.589812
-600.0,600,24859.047911
-600.0,600,24983.401934
-600.0,600,25001.811711
-600.0,600,25053.03523
-600.0,600,25105.886962
-1022.0,23,25125.851429
-600.0,600,25178.830354
-1001.0,2,25180.588568
-600.0,600,25234.584094
-600.0,600,25265.845144
-1371.0,372,25306.715946
-600.0,600,25381.636725
-600.0,600,25523.923221
-600.0,600,25575.666573
-1420.0,421,25822.482185
-600.0,600,25838.119436
-600.0,600,25893.500013
-600.0,600,25947.869504
-600.0,600,26020.658544
-219.0,220,26086.347039
-600.0,600,26095.939047
-1392.0,393,26182.227185
-600.0,600,26238.304301
-600.0,600,26290.542843
-600.0,600,26349.97989
-1421.0,422,26392.335054
-1574.0,575,26453.364024
-1488.0,489,26525.966153
-1280.0,281,26538.193116
-1412.0,413,26546.058908
-1238.0,239,26559.171165
-1041.0,42,26562.73158
-1201.0,202,26568.906833
-600.0,600,26613.92351
-1103.0,104,26650.86657
-600.0,600,26766.532691
-600.0,600,26981.14892
-600.0,600,27070.871602
-600.0,600,27079.300996
-600.0,600,27097.236357
-600.0,600,27103.703259
-600.0,600,27150.822458
-1061.0,62,27154.512834
-600.0,600,27189.417273
-600.0,600,27311.504444
-600.0,600,27530.102943
-600.0,600,27625.050621
-600.0,600,27633.600845
-600.0,600,27659.438745
-600.0,600,27710.00262
-600.0,600,27713.752743
-600.0,600,27749.515283
-600.0,600,27883.322751
-600.0,600,28138.644417
-600.0,600,28233.633005
-600.0,600,28242.472459
-600.0,600,28267.639774
-600.0,600,28317.726485
-600.0,600,28321.777073
-600.0,600,28359.096951
-600.0,600,28488.795964
-600.0,600,28733.871785
-600.0,600,28836.363419
-600.0,600,28846.327964
-600.0,600,28875.726175
-600.0,600,28933.526267
-600.0,600,28938.206821
-600.0,600,28982.087904
-600.0,600,29139.540096
-600.0,600,29452.015829
-600.0,600,29586.166622
-600.0,600,29598.740727
-600.0,600,29635.046261
-600.0,600,29706.59113
-600.0,600,29712.149431
-600.0,600,29765.746214
-1078.0,79,29825.421453
-600.0,600,29960.205473
-1402.0,403,30029.340879
-1212.0,213,30081.75117
-1201.0,202,30374.988896
-600.0,600,30463.403592
-600.0,600,30477.395534
-525.0,526,30482.080632
-600.0,600,30517.791183
-600.0,600,30725.490637
-600.0,600,30866.548182
