timestep,v_cmd,w_cmd,d_tg,dtheta_tg
130,-0.4888870418071747,0.38116300106048584,2.3258520118165134,1.7372079003660497
131,-0.48874062299728394,0.36639732122421265,2.2803410429328372,1.7742278770553368
132,-0.4889230728149414,0.3571736216545105,2.2329281157519225,1.8093360915663814
133,-0.48909175395965576,0.3506718873977661,2.1857913937017988,1.8439177787010672
134,-0.48918139934539795,0.33604615926742554,2.13945902785428,1.8762809218553052
135,-0.4893130958080292,0.32421350479125977,2.092603386333698,1.9088861656610583
136,-0.48946869373321533,0.3049137592315674,2.0453656258656014,1.9391959692999845
137,-0.48965489864349365,0.2873305678367615,1.9980707213251874,1.9658641349244177
138,-0.48991894721984863,0.27468425035476685,1.9503803831805298,1.9911714909146925
139,-0.49015337228775024,0.26273417472839355,1.9030005237764072,2.0197502566628525
140,-0.49039551615715027,0.24958235025405884,1.8550837787230037,2.0453330401836256
141,-0.4905795156955719,0.23231017589569092,1.8075491965143828,2.0679501470654316
142,-0.49078091979026794,0.21011698246002197,1.7596054927036229,2.08917910526388
143,-0.49098873138427734,0.19638466835021973,1.7117304381151364,2.108425311517894
144,-0.49111488461494446,0.1754029393196106,1.6635982255935828,2.1266159653046386
145,-0.49140435457229614,0.16568011045455933,1.6156205292331172,2.143511271780721
146,-0.4915929138660431,0.1519625186920166,1.5676998625532539,2.158800470172075
147,-0.4918402433395386,0.14263665676116943,1.5195859016763693,2.172828031541822
148,-0.49210625886917114,0.13551855087280273,1.471781206828895,2.184399621472916
149,-0.4922312796115875,0.12212896347045898,1.4236840467381,2.1971723955046567
150,-0.4924768805503845,0.11886340379714966,1.3756745238081953,2.207603125669139
151,-0.4925791621208191,0.10820531845092773,1.3274841138213458,2.2175795894562595
152,-0.4927350580692291,0.10411703586578369,1.2794849401691732,2.2276884818361595
153,-0.4928286373615265,0.09937947988510132,1.231293495104234,2.2368015747033514
154,-0.4929090440273285,0.08911263942718506,1.1832131186346182,2.2444429246099897
155,-0.49299168586730957,0.08006840944290161,1.135080566650934,2.251113613698638
156,-0.49310237169265747,0.0723804235458374,1.087000213488324,2.257697240656252
157,-0.4932582378387451,0.07161557674407959,1.038815927938133,2.264178976567137
158,-0.49346062541007996,0.06716859340667725,0.9907241584900986,2.2700468400517697
159,-0.49359405040740967,0.05431973934173584,0.9425844601085117,2.2741512123888428
160,-0.49389758706092834,0.055418193340301514,0.8944839739278764,2.2778143422780888
161,-0.4941789507865906,0.05209559202194214,0.8463298220309097,2.281109267453889
162,-0.49443644285202026,0.05429559946060181,0.7981089650192047,2.2848230413006827
163,-0.49466878175735474,0.06275719404220581,0.7499317468694223,2.288563893399125
164,-0.4947081208229065,0.055667757987976074,0.7016358930580561,2.292489614039379
165,-0.4949953258037567,0.06769388914108276,0.6532073819626422,2.2970299317878187
166,-0.49495285749435425,0.05273270606994629,0.6050481232752256,2.3008584197389097
167,-0.495109885931015,0.06098848581314087,0.5567835258783261,2.304315753768538
168,-0.4948856234550476,0.06476449966430664,0.5084941169035789,2.308793949022703
169,-0.4942503869533539,0.06784749031066895,0.46017763311110915,2.3136726515215127
170,-0.4932049810886383,0.069552481174469,0.4117169326624587,2.3183643893462724
171,-0.49239006638526917,0.06879723072052002,0.36379729927027504,2.3234651441280865
172,-0.48993706703186035,0.051875531673431396,0.31598720230569965,2.3272975300704974
173,-0.4864822030067444,0.045667290687561035,0.26852541311676376,2.3299675350714626
174,-0.4803810119628906,0.041216373443603516,0.22166894214630944,2.332321039077808
175,-0.4694799780845642,0.03391200304031372,2.808143261421713,-3.017451041769896
