#{"t_start": 1769887389.2763064, "env_id": "None"}
r,l,t
-10.128496,200,2285.020374
-1.4707853,600,2292.527019
-2.116565,600,2294.660148
-3.4598846,600,2295.439468
12.287298,101,2306.863065
-10.609603,580,2312.00154
-2.7786655,600,2317.977782
-2.954076,600,2319.429359
0.24028555,600,2319.548636
3.7517667,600,2323.130612
-11.065292,360,2325.469041
15.279512,164,2330.367346
-11.41173,566,2333.625545
-3.7414503,600,2334.143904
10.305346,181,2339.740498
-7.35445,133,2340.297013
-0.5893849,600,2341.882704
-9.6675825,190,2355.476885
1.0798265,600,2359.915862
-0.8172054,600,2361.980623
0.42888418,600,2374.213285
16.33501,222,2384.859656
-0.858731,600,2385.186905
2.6418397,600,2386.645863
1.1883681,600,2390.271052
9.965558,372,2397.228928
0.3860482,600,2397.676158
13.2773485,98,2397.67623
-1.9587059,600,2401.020779
-9.952123,71,2405.725739
-3.054123,600,2407.179472
-1.7170104,600,2407.773284
-0.42645246,600,2409.304744
-8.388357,56,2412.063712
-0.19601266,600,2429.520684
-3.446091,600,2441.497745
-7.5585504,388,2450.490204
2.230554,600,2452.05759
-1.8459235,600,2452.391333
-0.34348735,600,2457.524574
-8.170055,91,2462.641857
0.037789755,600,2464.417995
1.0837466,600,2464.881313
-8.163823,516,2466.989598
-1.0945845,600,2468.069706
-0.96380943,600,2474.836263
-7.7797203,95,2478.851003
3.2526355,600,2479.187485
15.337933,160,2482.889078
16.789143,201,2485.202368
0.013630176,600,2496.684216
-0.28750834,600,2508.870547
1.9054519,600,2518.109601
0.015532886,600,2519.688421
0.9629852,600,2525.157563
-1.7058728,600,2532.003846
-1.621121,600,2534.581013
1.8187335,600,2542.402315
3.6051257,600,2546.413055
-1.901104,600,2546.766006
3.3347375,600,2550.489059
-1.3896955,600,2552.87187
15.769413,170,2553.737661
13.162922,161,2560.62328
-0.74669033,600,2564.316891
-8.1384735,147,2567.029559
-0.44802183,600,2576.509049
-0.41052425,600,2585.551096
1.1092056,600,2587.147591
13.327576,344,2592.455541
-2.0402582,600,2592.670651
2.0794816,600,2599.663094
11.3371105,237,2612.601488
-0.33335817,600,2614.335513
-1.3108906,600,2614.643328
11.486009,44,2619.298118
-1.6728204,600,2620.805827
12.540493,86,2624.458666
13.924904,425,2624.796113
5.160084,600,2628.672208
-8.24666,75,2629.318899
-7.6775846,157,2630.401392
13.496618,339,2631.098251
14.21599,574,2632.093447
1.4395397,600,2632.323775
