#{"t_start": 1768616615.9533436, "env_id": "None"}
r,l,t
3.9839869,600,2722.285384
11.077312,203,2727.343234
12.688212,472,2737.027538
6.766787,600,2741.102815
15.428703,526,2741.703061
4.084522,600,2749.186825
16.451698,252,2751.639731
12.783795,267,2758.705505
13.077979,585,2761.035107
16.464354,394,2763.863227
13.453533,471,2765.155595
5.927907,600,2768.830619
13.580017,173,2779.147443
16.38998,555,2782.388808
6.949643,600,2792.994638
5.5664835,600,2807.443499
4.286003,600,2811.505943
7.007637,600,2812.156214
4.410317,600,2819.623983
6.2945037,600,2822.164603
12.88911,119,2825.613786
15.151207,550,2829.999581
6.460001,600,2831.792011
4.479383,600,2950.014073
3.330835,600,2954.845894
16.015636,298,2957.880103
3.956367,600,2965.00661
16.115734,578,2965.533794
-4.131115,161,2965.878059
13.57757,225,2967.238131
16.242987,269,2968.844585
14.622741,194,2972.413366
11.7909975,68,2973.341443
15.630384,332,2973.663449
16.675655,399,2974.124542
12.07041,78,2974.844349
7.5464077,600,2978.369413
-9.180746,43,2983.306508
15.854422,366,2987.815562
14.54541,305,3000.334569
14.58087,234,3000.579892
15.499523,237,3002.434906
11.75465,351,3008.042656
13.151107,184,3009.356366
15.79314,397,3018.9675
4.2997646,600,3024.964061
2.3777385,600,3027.969357
4.761536,600,3039.059909
6.2628217,600,3043.892405
5.9015074,600,3044.391808
15.524663,404,3047.741456
5.6039386,600,3053.954674
14.363228,146,3056.345508
11.071687,183,3065.928568
11.544869,565,3066.966295
15.479239,559,3068.152043
10.788872,517,3068.795636
15.428608,237,3071.753608
16.50528,543,3073.173011
14.469578,250,3077.192097
15.00738,449,3077.576189
15.644962,432,3078.644116
11.24922,47,3078.753013
-10.314263,111,3079.970804
12.815616,248,3082.916539
16.30918,560,3084.552536
11.581392,204,3089.83287
15.276592,186,3089.979233
11.480664,327,3094.443491
11.896897,166,3096.876977
11.76293,188,3100.58503
-9.779292,75,3105.744548
11.977065,52,3106.674846
-6.972805,152,3107.764117
15.511138,249,3107.895585
11.637647,46,3112.01329
16.127686,350,3112.700143
13.5205145,265,3113.824734
15.118045,386,3113.945374
11.825582,304,3115.433162
14.685001,210,3118.984629
13.34033,125,3127.151684
-8.705447,128,3133.928418
-7.5986133,186,3135.64151
-5.467821,286,3141.296793
5.0853558,600,3147.310212
17.338047,302,3147.310272
15.437115,399,3152.408631
5.129829,600,3154.786335
16.769287,352,3156.765006
7.253927,600,3160.030053
12.182195,165,3160.574778
13.076307,256,3164.009888
16.735195,342,3167.457648
15.615944,531,3169.87282
15.796459,311,3172.073329
4.644876,600,3184.224005
-6.443103,242,3185.095199
16.978413,269,3201.486886
14.84976,157,3202.760992
15.830466,437,3203.74578
-9.213224,164,3204.506105
13.46291,378,3205.056384
-8.093101,62,3211.73056
3.9991963,600,3217.770674
5.9379115,600,3217.770741
-7.3590574,156,3223.260317
4.244825,600,3225.15731
2.9085572,600,3230.411521
12.645307,252,3231.024956
4.7463613,600,3234.528575
6.4766335,600,3238.060105
1.6043237,600,3242.761256
12.125129,74,3243.309639
11.841893,110,3244.170068
12.842336,235,3245.578439
-8.496248,182,3246.719881
10.837607,22,3248.11137
13.4024315,271,3255.18637
14.115596,234,3258.004054
15.535227,507,3262.31687
14.494184,166,3262.662764
15.00474,215,3263.125525
14.830827,209,3268.588131
2.279949,600,3274.185587
13.57634,545,3275.724705
15.000335,287,3276.288937
-9.631393,122,3277.504246
-7.3188276,168,3277.719004
11.376198,32,3280.090257
14.143027,261,3285.887205
4.8750653,600,3288.385093
-9.839782,30,3289.435252
13.288134,136,3290.215174
14.756466,207,3299.981457
15.683975,194,3300.444645
12.376572,110,3302.992183
-3.027567,276,3309.895541
17.722395,376,3312.648398
17.331667,229,3315.147682
14.819494,308,3316.225538
4.7894697,600,3317.106576
5.2951503,600,3318.523993
10.983547,23,3321.215271
15.863972,563,3328.443532
13.093818,342,3329.476593
12.433081,73,3329.71676
3.384488,600,3333.119415
17.389212,286,3334.093299
13.545012,202,3339.972848
16.115604,237,3340.590698
12.676775,88,3350.221836
14.494132,160,3352.776881
13.101151,206,3353.846705
16.055311,460,3353.955262
17.54895,450,3355.912561
14.608526,251,3359.024993
11.422411,62,3360.169581
14.456966,245,3361.891567
15.4077635,315,3365.436266
13.488627,115,3367.407911
14.994991,233,3367.769328
13.180611,120,3369.865468
12.197904,100,3373.534201
3.4182215,600,3380.289123
12.676495,144,3384.776299
6.235201,600,3385.626259
2.654308,600,3387.528373
12.094519,74,3394.388847
12.923159,113,3398.095131
16.42913,339,3400.006224
16.610275,279,3400.328336
17.10391,395,3405.314735
11.9021015,83,3409.980463
15.376377,188,3416.414609
16.862,267,3418.842841
15.138893,187,3420.027651
6.5187693,600,3420.745799
13.2846,143,3422.16307
2.8672185,600,3424.446053
12.097986,110,3435.156256
1.8368026,600,3436.016871
11.515074,181,3437.833672
14.750196,258,3440.539055
5.679854,600,3440.656625
4.4869986,600,3444.135942
14.608103,211,3445.608634
3.4804134,600,3450.881519
12.05505,137,3451.269607
-8.665294,54,3451.980491
17.160572,334,3459.457374
13.417185,211,3460.773748
13.379899,109,3464.856104
16.823502,232,3465.090037
10.803518,45,3466.092107
13.871086,148,3468.311783
16.668982,251,3469.941254
5.61143,600,3470.534145
14.29817,170,3471.230054
3.0466695,600,3489.405094
15.449051,241,3493.005189
3.8384016,600,3494.851956
10.942879,51,3495.325084
13.983518,212,3496.040085
16.380543,259,3500.358762
14.487015,312,3501.703304
14.946326,293,3502.715874
16.715248,358,3508.228847
